"Step","stairs_pose_net_effb1 - epoch/test_rotation_loss","stairs_pose_net_effb1 - epoch/test_rotation_loss__MIN","stairs_pose_net_effb1 - epoch/test_rotation_loss__MAX","pumpkin_pose_net_effb1 - epoch/test_rotation_loss","pumpkin_pose_net_effb1 - epoch/test_rotation_loss__MIN","pumpkin_pose_net_effb1 - epoch/test_rotation_loss__MAX","office_pose_net_effb1 - epoch/test_rotation_loss","office_pose_net_effb1 - epoch/test_rotation_loss__MIN","office_pose_net_effb1 - epoch/test_rotation_loss__MAX","heads_pose_net_effb1 - epoch/test_rotation_loss","heads_pose_net_effb1 - epoch/test_rotation_loss__MIN","heads_pose_net_effb1 - epoch/test_rotation_loss__MAX","fire_pose_net_effb1 - epoch/test_rotation_loss","fire_pose_net_effb1 - epoch/test_rotation_loss__MIN","fire_pose_net_effb1 - epoch/test_rotation_loss__MAX","chess_pose_net_effb1 - epoch/test_rotation_loss","chess_pose_net_effb1 - epoch/test_rotation_loss__MIN","chess_pose_net_effb1 - epoch/test_rotation_loss__MAX"
"78","0.00654473589383997","0.00654473589383997","0.00654473589383997","0.013040008241659962","0.013040008241659962","0.013040008241659962","0.025651895150076598","0.025651895150076598","0.025651895150076598","0.011082984623499215","0.011082984623499215","0.011082984623499215","0.024924913595896214","0.024924913595896214","0.024924913595896214","0.011206996263354085","0.011206996263354085","0.011206996263354085"
"79","0.006488699713372625","0.006488699713372625","0.006488699713372625","0.01304158745915629","0.01304158745915629","0.01304158745915629","0.02567466816981323","0.02567466816981323","0.02567466816981323","0.011048051412217319","0.011048051412217319","0.011048051412217319","0.024816484801704064","0.024816484801704064","0.024816484801704064","0.011165112984599546","0.011165112984599546","0.011165112984599546"
"80","0.00638761100708507","0.00638761100708507","0.00638761100708507","0.013173358616768382","0.013173358616768382","0.013173358616768382","0.025051750330021605","0.025051750330021605","0.025051750330021605","0.011031243484467268","0.011031243484467268","0.011031243484467268","0.024945296987425536","0.024945296987425536","0.024945296987425536","0.011054904622142203","0.011054904622142203","0.011054904622142203"
"81","0.00637067825300619","0.00637067825300619","0.00637067825300619","0.013159490816178732","0.013159490816178732","0.013159490816178732","0.025038305917405523","0.025038305917405523","0.025038305917405523","0.01105282676871866","0.01105282676871866","0.01105282676871866","0.024751535995164886","0.024751535995164886","0.024751535995164886","0.010983812637277879","0.010983812637277879","0.010983812637277879"
"82","0.006391237446223386","0.006391237446223386","0.006391237446223386","0.013137613292201422","0.013137613292201422","0.013137613292201422","0.026374865177785978","0.026374865177785978","0.026374865177785978","0.0110525235068053","0.0110525235068053","0.0110525235068053","0.024710208090255037","0.024710208090255037","0.024710208090255037","0.011033519869670272","0.011033519869670272","0.011033519869670272"
"83","0.006455608789110556","0.006455608789110556","0.006455608789110556","0.013126981997629628","0.013126981997629628","0.013126981997629628","0.026479908425244503","0.026479908425244503","0.026479908425244503","0.011043830134440213","0.011043830134440213","0.011043830134440213","0.024731525365496054","0.024731525365496054","0.024731525365496054","0.011043228092603385","0.011043228092603385","0.011043228092603385"
"84","0.006436864423449151","0.006436864423449151","0.006436864423449151","0.013098786876071244","0.013098786876071244","0.013098786876071244","0.02642756608838681","0.02642756608838681","0.02642756608838681","0.011051451088860631","0.011051451088860631","0.011051451088860631","0.024726716277655214","0.024726716277655214","0.024726716277655214","0.011046965417335741","0.011046965417335741","0.011046965417335741"
"85","0.0064325211133109406","0.0064325211133109406","0.0064325211133109406","0.013078278323519044","0.013078278323519044","0.013078278323519044","0.026241464554914273","0.026241464554914273","0.026241464554914273","0.011018516903277487","0.011018516903277487","0.011018516903277487","0.024636095942696556","0.024636095942696556","0.024636095942696556","0.011085568956332281","0.011085568956332281","0.011085568956332281"
"86","0.00645438494393602","0.00645438494393602","0.00645438494393602","0.01308892857923638","0.01308892857923638","0.01308892857923638","0.02638231369201094","0.02638231369201094","0.02638231369201094","0.011015789699740708","0.011015789699740708","0.011015789699740708","0.024691108672413975","0.024691108672413975","0.024691108672413975","0.011126426921691746","0.011126426921691746","0.011126426921691746"
"87","0.0064403434516862035","0.0064403434516862035","0.0064403434516862035","0.013137953719706275","0.013137953719706275","0.013137953719706275","0.02613248271518387","0.02613248271518387","0.02613248271518387","0.011008592264261097","0.011008592264261097","0.011008592264261097","0.02479496889282018","0.02479496889282018","0.02479496889282018","0.011076594077167101","0.011076594077167101","0.011076594077167101"
"88","0.006422514881705865","0.006422514881705865","0.006422514881705865","0.013086471473798156","0.013086471473798156","0.013086471473798156","0.025885192371788435","0.025885192371788435","0.025885192371788435","0.010996192111633718","0.010996192111633718","0.010996192111633718","0.02483711511013098","0.02483711511013098","0.02483711511013098","0.011120039780507796","0.011120039780507796","0.011120039780507796"
"89","0.006419647135771811","0.006419647135771811","0.006419647135771811","0.013120799820171669","0.013120799820171669","0.013120799820171669","0.02585620613535866","0.02585620613535866","0.02585620613535866","0.011001029226463288","0.011001029226463288","0.011001029226463288","0.02482584398239851","0.02482584398239851","0.02482584398239851","0.011082853394327685","0.011082853394327685","0.011082853394327685"
"90","0.006439357981435023","0.006439357981435023","0.006439357981435023","0.013094983325572684","0.013094983325572684","0.013094983325572684","0.02599857863970101","0.02599857863970101","0.02599857863970101","0.011002253566402942","0.011002253566402942","0.011002253566402942","0.024882089404854923","0.024882089404854923","0.024882089404854923","0.011041976700653322","0.011041976700653322","0.011041976700653322"
"91","0.0064401482231915","0.0064401482231915","0.0064401482231915","0.013163414085283875","0.013163414085283875","0.013163414085283875","0.025892387158819474","0.025892387158819474","0.025892387158819474","0.010984045744407922","0.010984045744407922","0.010984045744407922","0.02484246832318604","0.02484246832318604","0.02484246832318604","0.011095444817328826","0.011095444817328826","0.011095444817328826"
"92","0.006401610269676894","0.006401610269676894","0.006401610269676894","0.013129269544151612","0.013129269544151612","0.013129269544151612","0.025673615571577102","0.025673615571577102","0.025673615571577102","0.010988394089508802","0.010988394089508802","0.010988394089508802","0.024829967122059315","0.024829967122059315","0.024829967122059315","0.011085191101301461","0.011085191101301461","0.011085191101301461"
"93","0.006428732129279524","0.006428732129279524","0.006428732129279524","0.01309052477881778","0.01309052477881778","0.01309052477881778","0.02576119906734675","0.02576119906734675","0.02576119906734675","0.010993224452249706","0.010993224452249706","0.010993224452249706","0.024795918841846287","0.024795918841846287","0.024795918841846287","0.011040540601243265","0.011040540601243265","0.011040540601243265"
"94","0.0064203056681435555","0.0064203056681435555","0.0064203056681435555","0.01317533258406911","0.01317533258406911","0.01317533258406911","0.025732541864272207","0.025732541864272207","0.025732541864272207","0.010978230158798397","0.010978230158798397","0.010978230158798397","0.024718794913496822","0.024718794913496822","0.024718794913496822","0.011039206947316416","0.011039206947316416","0.011039206947316416"
"95","0.006424895051168278","0.006424895051168278","0.006424895051168278","0.013200413188314997","0.013200413188314997","0.013200413188314997","0.025728018954396248","0.025728018954396248","0.025728018954396248","0.010987653746269643","0.010987653746269643","0.010987653746269643","0.02475734957261011","0.02475734957261011","0.02475734957261011","0.0110716345225228","0.0110716345225228","0.0110716345225228"
"96","0.0064169519318966195","0.0064169519318966195","0.0064169519318966195","0.01315992021409329","0.01315992021409329","0.01315992021409329","0.025865350879030302","0.025865350879030302","0.025865350879030302","0.011001357343047857","0.011001357343047857","0.011001357343047857","0.024712115759029984","0.024712115759029984","0.024712115759029984","0.011040397454053164","0.011040397454053164","0.011040397454053164"
"97","0.00639307610981632","0.00639307610981632","0.00639307610981632","0.013138732960214838","0.013138732960214838","0.013138732960214838","0.02570548934454564","0.02570548934454564","0.02570548934454564","0.011009523121174425","0.011009523121174425","0.011009523121174425","0.02480965806171298","0.02480965806171298","0.02480965806171298","0.011037766875233501","0.011037766875233501","0.011037766875233501"
"98","0.006392257084371522","0.006392257084371522","0.006392257084371522","0.013142049661837518","0.013142049661837518","0.013142049661837518","0.02551597368437797","0.02551597368437797","0.02551597368437797","0.011011055670678616","0.011011055670678616","0.011011055670678616","0.024802361673209816","0.024802361673209816","0.024802361673209816","0.011080156167736277","0.011080156167736277","0.011080156167736277"
"99","0.006399846752174199","0.006399846752174199","0.006399846752174199","0.013185960837290622","0.013185960837290622","0.013185960837290622","0.02558616898022592","0.02558616898022592","0.02558616898022592","0.010990173206664622","0.010990173206664622","0.010990173206664622","0.024747103248955682","0.024747103248955682","0.024747103248955682","0.011027531742001884","0.011027531742001884","0.011027531742001884"
"100","0.0063866198470350355","0.0063866198470350355","0.0063866198470350355","0.013230710392235778","0.013230710392235778","0.013230710392235778","0.025744644881342538","0.025744644881342538","0.025744644881342538","0.01098864700179547","0.01098864700179547","0.01098864700179547","0.024713351449463516","0.024713351449463516","0.024713351449463516","0.011073001034674235","0.011073001034674235","0.011073001034674235"
